Order,ID_code,Country,Agency,Gear,Area,Long_deg,Long_min,Hemisphere,Lat_deg,Lat_min,Set_no,Month,Day,Year,Day_no,Dir_of_fish_movement,Species,Length_TSFT_mm,Whole_body_weight_grams,Scale_no,Freshwater_age,Ocean_age,Age_method,Sex,Egg_Testis_width_mm,Maturity,Stomach_volume,Fish,Squid,Mollusc,Crustaceans,Amphipod,Copepod,Euphausid,Decapod,Mysids,Unidentified,Digested,Bait,Injury,Exam_location
3815,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,455,990,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3816,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,440,940,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3817,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,400,700,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3818,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,450,960,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3819,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,410,680,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3820,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,495,1220,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3821,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,400,690,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3822,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,480,1100,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3823,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,460,1180,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3824,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,430,900,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3825,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,450,1000,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3826,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,395,700,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3827,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,500,1280,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3828,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,450,990,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3829,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,455,1200,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3830,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,450,1000,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3831,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,440,950,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3832,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,415,780,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3833,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,400,780,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3834,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,405,790,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3835,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,460,1050,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3836,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,445,1050,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3837,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,390,730,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3838,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,530,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3839,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,330,340,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3840,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,330,300,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3841,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,500,1520,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3842,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,440,980,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3843,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,480,1150,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3844,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,450,1080,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3845,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,415,730,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3846,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,400,600,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3847,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,540,1740,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3848,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,415,1240,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3849,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,460,970,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3850,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,500,1350,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3851,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,480,1220,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3852,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,485,1160,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3853,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,485,1040,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3854,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,480,1230,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3855,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,480,1220,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3856,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,450,950,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3857,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,470,,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3858,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,445,,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3859,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,510,,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3860,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,495,,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3861,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,495,,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3862,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,530,,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3863,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Chum,420,,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3864,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,355,460,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3865,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,500,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3866,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,450,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3867,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,470,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3868,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,380,490,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3869,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,450,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3870,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,440,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3871,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,390,500,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3872,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,460,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3873,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,400,640,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3874,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,340,350,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3875,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,340,400,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3876,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,400,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3877,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,400,570,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3878,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,550,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3879,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,390,500,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3880,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,440,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3881,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,380,400,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3882,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,370,400,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3883,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,340,370,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3884,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,380,530,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3885,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,380,490,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3886,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,420,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3887,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,370,420,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3888,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,420,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3889,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,380,500,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3890,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,390,430,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3891,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,350,380,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3892,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,350,380,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3893,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,350,370,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3894,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,340,340,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3895,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,360,460,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3896,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,370,480,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3897,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,390,480,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3898,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,390,540,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3899,1989FRIN002,USA,FRI,Purse-seine,E6542,169,57,E,43,0,N002,4,17,1989,108,Round_haul,Pink,370,440,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3900,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Coho,510,1630,A01,2,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3901,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,255,180,A02,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3902,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,250,160,A03,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3903,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,260,175,A04,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3904,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,260,175,A05,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3905,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,255,170,A06,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3906,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,260,180,A07,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3907,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,310,300,A08,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3908,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,250,165,A09,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3909,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,255,160,A10,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3910,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Pink,290,410,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3911,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Pink,270,200,A12,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3912,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Pink,240,150,A13,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3913,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Pink,370,520,A14,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3914,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,245,160,A15,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3915,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Pink,360,540,A16,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3916,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Pink,360,500,A17,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3917,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Pink,360,420,A18,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3918,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,270,180,A19,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3919,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,245,140,A20,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3920,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,250,160,A21,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3921,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,225,127,A22,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3922,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,260,180,A23,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3923,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,255,170,A24,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3924,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,275,185,A25,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3925,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,265,185,A26,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3926,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,260,170,A27,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3927,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,255,165,A28,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3928,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,250,180,A29,,1,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3929,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,255,160,A30,,1,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3930,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,285,180,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3931,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,280,180,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3932,1989FRIN003,USA,FRI,Purse-seine,E7542,177,58,E,43,13,N003,4,25,1989,116,Round_haul,Chum,250,165,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3933,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Steelhead,830,5900,A01,1,3,Scale,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3934,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Steelhead,720,3600,A02,1,3,Scale,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3935,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Chum,470,1150,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3936,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Chum,450,950,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3937,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Chum,440,860,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3938,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Chum,310,350,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3939,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Chum,320,310,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3940,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Chum,280,220,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3941,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Chum,280,230,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3942,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Chum,280,280,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3943,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Pink,410,710,,,,,Female,,,Trace,,1,,,,,,,,,,,,Vessel_fresh
3944,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Pink,520,1550,,,,,Male,,,Medium,,1,,,,,,,,,,,,Vessel_fresh
3945,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Pink,420,820,,,,,Female,,,,,,,,,,,,,,,,,Vessel_fresh
3946,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Pink,440,880,,,,,Female,,,Medium,,1,,,,,,,,,,,,Vessel_fresh
3947,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Pink,400,660,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3948,1989FRIN005,USA,FRI,Purse-seine,E7042,173,44,E,42,17,N005,5,15,1989,136,Round_haul,Pink,420,840,,,,,Male,,,,,,,,,,,,,,,,,Vessel_fresh
3949,1989FRIN006,USA,FRI,Purse-seine,E7542,177,44,E,43,4,N006,5,16,1989,137,Round_haul,Steelhead,690,3500,A01,1,3,Scale,Female,,,Distended,1,1,,,,,,,,,,,,Vessel_fresh
3950,1989FRIN006,USA,FRI,Purse-seine,E7542,177,44,E,43,4,N006,5,16,1989,137,Round_haul,Chum,280,200,A02,,1,Scale,Male,,,Distended,,,,,1,,,,,,,,,Vessel_fresh
3951,1989FRIN006,USA,FRI,Purse-seine,E7542,177,44,E,43,4,N006,5,16,1989,137,Round_haul,Chum,270,200,A03,,1,Scale,Male,,,Distended,,,,,1,,,,,,,,,Vessel_fresh
3952,1989FRIN006,USA,FRI,Purse-seine,E7542,177,44,E,43,4,N006,5,16,1989,137,Round_haul,Chum,300,270,A04,,1,Scale,Female,,,Distended,,,,,1,,,,,,,,,Vessel_fresh
3953,1989FRIN006,USA,FRI,Purse-seine,E7542,177,44,E,43,4,N006,5,16,1989,137,Round_haul,Chum,270,210,A06,,1,Scale,Female,,,Full,,,,,1,,,,,,,,,Vessel_fresh
